Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role,win_perc_rnd,playerbase
RekSai,Jason Jg,Jung,4,0.75,14,2.33,0.4955,317.87,4.98,3.75,1.25,7.25,-43.5,25,9,2.777777778,0.75,0.16,0.16,RekSai - Jung,75,Broad
RekSai,Avi,Jung,3,0.6667,12,2.37,0.6737,423.91,4.41,4.67,1.18,2,-533.33,25,9,2.777777778,0.6667,0.12,0.12,RekSai - Jung,66.67,Broad
RekSai,MikeYeung,Jung,2,0.5,13,4,0.6458,354.42,4.8,0.5,1.25,10,-256.5,25,9,2.777777778,0.5,0.08,0.08,RekSai - Jung,50,Broad
RekSai,Hyami,Jung,4,0.5,15.75,5.2,0.7232,396.45,5.61,3,1.23,9.75,619.5,25,9,2.777777778,0.5,0.16,0.16,RekSai - Jung,50,Broad
RekSai,Siddywiddy,Jung,4,0.25,13.5,1.56,0.5926,334.52,3.28,3.25,1.6,10.25,-646.75,25,9,2.777777778,0.25,0.16,0.16,RekSai - Jung,25,Broad
RekSai,Axsthetic,Jung,1,0,15,1.8,0.4737,205.67,3.94,2,1.36,8,-85,25,9,2.777777778,0,0.04,0.04,RekSai - Jung,0,Broad
Rengar,Hunter,Jung,1,1,16,7,0.4375,741.92,5.65,6,1.01,13,-2458,1,1,1,1,1,1,Rengar - Jung,100,Narrow
Sejuani,OddOrange,Jung,1,1,14,14,0.6667,377.8,5.73,1,0.98,3,-788,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung,100,Broad
Sejuani,Iconic,Jung,4,1,15.25,9.8,0.5767,306.31,6.19,5.25,1.38,15.5,-187.5,40,15,2.666666667,1,0.1,0.1,Sejuani - Jung,100,Broad
Sejuani,Dragonminkim,Jung,1,1,14,4.67,0.56,313.28,4.24,3,1.36,12,1052,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung,100,Broad
Sejuani,Avi,Jung,1,1,13,4.33,0.5909,317.86,5.18,5,1.07,15,714,40,15,2.666666667,1,0.025,0.025,Sejuani - Jung,100,Broad
Sejuani,Siddywiddy,Jung,3,0.6667,14.33,4.67,0.648,407.63,4.96,5,1.26,9.33,292.33,40,15,2.666666667,0.6667,0.075,0.075,Sejuani - Jung,66.67,Broad
Sejuani,Hunter,Jung,3,0.6667,15,3.67,0.6388,309.75,5.31,8.67,1.19,5.33,280.67,40,15,2.666666667,0.6667,0.075,0.075,Sejuani - Jung,66.67,Broad
Sejuani,Shorterace,Jung,11,0.6364,14.09,3.7,0.6819,257.99,4.72,2,1.26,8.64,-378.09,40,15,2.666666667,0.6364,0.275,0.275,Sejuani - Jung,63.64,Medium
Sejuani,Zile,Jung,6,0.5,14.67,2.68,0.6494,326.91,6.08,17.83,1.04,13.83,392,40,15,2.666666667,0.5,0.15,0.15,Sejuani - Jung,50,Broad
Sejuani,Infectrix,Jung,4,0.5,12,2,0.4984,240.17,4.44,1.25,1.26,15.25,-433.25,40,15,2.666666667,0.5,0.1,0.1,Sejuani - Jung,50,Broad
Sejuani,Rosethorn,Jung,1,0,12,1.4,0.5385,258.89,3.8,5,0.97,14,-567,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sejuani,Panda,Jung,1,0,14,0.43,0.1875,223.01,4.5,2,1.64,18,-805,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sejuani,Me Llamo Big D,Jung,1,0,13,2,0.8,270.35,5.97,2,1.06,0,823,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sejuani,Jozyy,Jung,1,0,12,0.71,0.4167,200.28,3.84,0,1.05,4,170,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sejuani,IvanJYang,Jung,1,0,12,1.25,1,267.2,5.34,5,0.85,3,-512,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sejuani,FrostForest,Jung,1,0,11,0.5,0.3846,235.97,4.54,3,1.24,25,-2006,40,15,2.666666667,0,0.025,0.025,Sejuani - Jung,0,Broad
Sett,MikeYeung,Jung,1,1,15,4,0.4444,213.67,4.79,0,1.17,0,-541,12,7,1.714285714,1,0.083333333,0.0833,Sett - Jung,100,Broad
Sett,FrostForest,Jung,1,1,14,4.67,0.5,362.89,5.67,7,0.86,22,293,12,7,1.714285714,1,0.083333333,0.0833,Sett - Jung,100,Broad
Sett,Panda,Jung,2,0.5,16.5,2,0.6016,360.12,5.05,2.5,1.29,12.5,111.5,12,7,1.714285714,0.5,0.166666667,0.1667,Sett - Jung,50,Broad
Sett,Zile,Jung,4,0.25,12.75,1.83,0.7147,352.91,4.79,3.25,1.13,3.75,61.5,12,7,1.714285714,0.25,0.333333333,0.3333,Sett - Jung,25,Medium
Sett,Kenvi,Jung,1,0,14,2.6,0.619,341.56,5.32,3,1.91,17,-2184,12,7,1.714285714,0,0.083333333,0.0833,Sett - Jung,0,Broad
Sett,Hunter,Jung,1,0,13,1.2,0.8571,351.78,6.25,2,1.26,10,-348,12,7,1.714285714,0,0.083333333,0.0833,Sett - Jung,0,Broad
Sett,Avi,Jung,2,0,15.5,1.33,0.547,239.65,4.82,3,1.44,0.5,353,12,7,1.714285714,0,0.166666667,0.1667,Sett - Jung,0,Broad
Shyvana,Panda,Jung,1,0,13,0.71,0.625,298.13,6.29,3,1.27,15,-1533,1,1,1,0,1,1,Shyvana - Jung,0,Narrow
Skarner,Shorterace,Jung,3,0.6667,13.67,3.45,0.6355,228.55,4.69,2.33,1.69,2,734.33,14,6,2.333333333,0.6667,0.214285714,0.2143,Skarner - Jung,66.67,Medium
Skarner,Hunter,Jung,5,0.6,15.2,5.16,0.5616,299.94,5.34,5.8,1.64,14.2,-205,14,6,2.333333333,0.6,0.357142857,0.3571,Skarner - Jung,60,Medium
Skarner,Zile,Jung,2,0,15,3.29,0.6204,178.87,4.4,3,1.59,5,-51,14,6,2.333333333,0,0.142857143,0.1429,Skarner - Jung,0,Broad
Skarner,Rosethorn,Jung,1,0,14,1.63,0.65,274.33,4.36,0,0.94,0,-2833,14,6,2.333333333,0,0.071428571,0.0714,Skarner - Jung,0,Broad
Skarner,BootySlapper,Jung,2,0,12,1.58,0.6705,187.94,4.31,2,1.24,2,-1205,14,6,2.333333333,0,0.142857143,0.1429,Skarner - Jung,0,Broad
Skarner,Avi,Jung,1,0,15,0.75,0.5,82.19,3.73,2,1.36,8,-2943,14,6,2.333333333,0,0.071428571,0.0714,Skarner - Jung,0,Broad
Sylas,Siddywiddy,Jung,1,1,14,1.11,0.5882,312.8,5.37,6,1.15,15,-219,10,7,1.428571429,1,0.1,0.1,Sylas - Jung,100,Broad
Sylas,Seoksang,Jung,1,1,17,6.67,0.5,503.95,5.64,1,1.5,31,2739,10,7,1.428571429,1,0.1,0.1,Sylas - Jung,100,Broad
Sylas,MikeYeung,Jung,1,1,16,6.5,0.7429,638.73,5.19,8,1.09,32,1074,10,7,1.428571429,1,0.1,0.1,Sylas - Jung,100,Broad
Sylas,Jozyy,Jung,3,1,14,3.45,0.5951,326.95,5.26,1.67,1.05,6.67,210,10,7,1.428571429,1,0.3,0.3,Sylas - Jung,100,Medium
Sylas,Iconic,Jung,2,1,14.5,5.43,0.6148,543.24,5.1,0,1.45,3,-442.5,10,7,1.428571429,1,0.2,0.2,Sylas - Jung,100,Broad
Sylas,Kitzuo,Jung,1,0,14,1.67,0.4545,389.93,5.32,4,0.85,11,-700,10,7,1.428571429,0,0.1,0.1,Sylas - Jung,0,Broad
Sylas,Hyami,Jung,1,0,13,2.33,0.7,425.09,5.03,1,1.04,5,430,10,7,1.428571429,0,0.1,0.1,Sylas - Jung,0,Broad
Taliyah,Seoksang,Jung,1,1,18,7,0.6364,614.69,7.16,8,2.08,19,-225,3,3,1,1,0.333333333,0.3333,Taliyah - Jung,100,Medium
Taliyah,Avi,Jung,1,1,15,9.5,0.6129,649.54,6.17,9,1.06,40,3307,3,3,1,1,0.333333333,0.3333,Taliyah - Jung,100,Medium
Taliyah,Me Llamo Big D,Jung,1,0,13,1.6,0.4706,581.71,4.13,7,0.96,4,-1755,3,3,1,0,0.333333333,0.3333,Taliyah - Jung,0,Medium
Trundle,Matty,Jung,2,1,13.5,28,0.6928,240.51,4.79,2,1.66,8.5,-716,123,22,5.590909091,1,0.016260163,0.0163,Trundle - Jung,100,Broad
Trundle,Hunter,Jung,8,1,15.13,12.07,0.6918,327.96,5.14,2.38,1.86,5.75,88.37,123,22,5.590909091,1,0.06504065,0.065,Trundle - Jung,100,Broad
Trundle,MikeYeung,Jung,4,0.75,12,6.63,0.6949,272.37,4.59,3.5,1.21,7.5,-380,123,22,5.590909091,0.75,0.032520325,0.0325,Trundle - Jung,75,Broad
Trundle,Kenvi,Jung,7,0.7143,15.43,4.83,0.7753,290.23,5.33,4.29,1.83,19,1150.57,123,22,5.590909091,0.7143,0.056910569,0.0569,Trundle - Jung,71.43,Broad
Trundle,Kitzuo,Jung,3,0.6667,13,3.82,0.685,215.86,5.18,2.33,1.13,5.33,1092.67,123,22,5.590909091,0.6667,0.024390244,0.0244,Trundle - Jung,66.67,Broad
Trundle,Infectrix,Jung,12,0.6667,13.83,2.75,0.6201,231.77,4.14,3.58,1.32,7,-781.58,123,22,5.590909091,0.6667,0.097560976,0.0976,Trundle - Jung,66.67,Broad
Trundle,Hyami,Jung,15,0.6,13.8,4.97,0.6972,222.62,4.76,4.6,1.36,9.33,-325.4,123,22,5.590909091,0.6,0.12195122,0.122,Trundle - Jung,60,Broad
Trundle,Avi,Jung,10,0.6,12.4,5.24,0.6144,279.45,4.57,4.6,1.28,8.5,-350.5,123,22,5.590909091,0.6,0.081300813,0.0813,Trundle - Jung,60,Broad
Trundle,Seoksang,Jung,7,0.5714,14.57,3.85,0.621,262.69,4.93,3.71,1.46,10.29,-31.43,123,22,5.590909091,0.5714,0.056910569,0.0569,Trundle - Jung,57.14,Broad
Trundle,OddOrange,Jung,7,0.5714,13.14,4.5,0.6467,262.51,4.56,3.57,1.44,13.43,-405.71,123,22,5.590909091,0.5714,0.056910569,0.0569,Trundle - Jung,57.14,Broad
Trundle,Iconic,Jung,16,0.5625,14.81,4.78,0.6986,249.05,4.73,3.69,1.23,6.63,-23.13,123,22,5.590909091,0.5625,0.130081301,0.1301,Trundle - Jung,56.25,Broad
Trundle,Zile,Jung,4,0.5,12.5,3.17,0.7893,334.22,4.41,1.25,0.95,3.75,-2060.75,123,22,5.590909091,0.5,0.032520325,0.0325,Trundle - Jung,50,Broad
Trundle,Shorterace,Jung,2,0.5,13,1.86,0.5313,194.06,4.02,3,1.46,8,-1367.5,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung,50,Broad
Trundle,Panda,Jung,4,0.5,14,3.38,0.6686,203.38,5.05,5.25,1.55,14,277.75,123,22,5.590909091,0.5,0.032520325,0.0325,Trundle - Jung,50,Broad
Trundle,Jason Jg,Jung,6,0.5,12.17,2.7,0.5364,225.26,4.55,5.67,1.2,4.5,-299.5,123,22,5.590909091,0.5,0.048780488,0.0488,Trundle - Jung,50,Broad
Trundle,Dragonminkim,Jung,2,0.5,16.5,3.27,0.6567,254.72,4.07,2,1.41,14,-624,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung,50,Broad
Trundle,BootySlapper,Jung,2,0.5,13.5,3.25,0.699,331.49,4.87,5,1,7.5,1845.5,123,22,5.590909091,0.5,0.016260163,0.0163,Trundle - Jung,50,Broad
Trundle,Jozyy,Jung,5,0.4,13.4,3.79,0.7406,219.75,4.92,2.6,1.25,8.4,492.6,123,22,5.590909091,0.4,0.040650407,0.0407,Trundle - Jung,40,Broad
Trundle,Siddywiddy,Jung,1,0,9,0.86,0.5,348.38,4.13,4,1.22,12,-1103,123,22,5.590909091,0,0.008130081,0.0081,Trundle - Jung,0,Broad
Trundle,Rosethorn,Jung,3,0,12.33,3.88,0.7565,253.41,4.93,9,1.53,15,917.33,123,22,5.590909091,0,0.024390244,0.0244,Trundle - Jung,0,Broad
Trundle,Me Llamo Big D,Jung,1,0,12,0.5,0.5,102.54,5.12,8,1.37,0,-941,123,22,5.590909091,0,0.008130081,0.0081,Trundle - Jung,0,Broad
Trundle,Axsthetic,Jung,2,0,13,2.38,0.6148,225.24,3.8,5.5,1.1,4.5,-2257,123,22,5.590909091,0,0.016260163,0.0163,Trundle - Jung,0,Broad
Vi,Kitzuo,Jung,1,1,12,4,0.4211,347.04,7.03,3,1.33,5,1646,1,1,1,1,1,1,Vi - Jung,100,Narrow
Volibear,Zile,Jung,2,1,15.5,16,0.6782,430.82,6.04,6,1.2,17,1693,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung,100,Broad
Volibear,Rosethorn,Jung,1,1,14,5,0.7895,384.15,4.94,2,1.17,6,44,31,13,2.384615385,1,0.032258065,0.0323,Volibear - Jung,100,Broad
Volibear,OddOrange,Jung,2,1,13,2.5,0.6731,197.33,4.75,1,1.51,10.5,-198,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung,100,Broad
Volibear,Iconic,Jung,2,1,15.5,4.75,0.5614,227.45,5.24,2.5,1.27,9.5,-595.5,31,13,2.384615385,1,0.064516129,0.0645,Volibear - Jung,100,Broad
Volibear,MikeYeung,Jung,4,0.5,13.75,3.6,0.5397,403.57,5.34,5.5,0.95,8,1108.75,31,13,2.384615385,0.5,0.129032258,0.129,Volibear - Jung,50,Broad
Volibear,Avi,Jung,5,0.4,14.4,4.29,0.6939,427.56,5.62,2.6,1.27,15,1147.4,31,13,2.384615385,0.4,0.161290323,0.1613,Volibear - Jung,40,Broad
Volibear,Matty,Jung,3,0.3333,16,5.45,0.6813,549.82,5.46,4.33,0.99,9.33,1012.67,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung,33.33,Broad
Volibear,Hunter,Jung,3,0.3333,13.33,3.45,0.6564,352.05,5.06,4.67,1.26,10.67,-637.33,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung,33.33,Broad
Volibear,FrostForest,Jung,3,0.3333,14.33,2.5,0.6654,298.02,4.81,3.67,1.24,14.67,-113.33,31,13,2.384615385,0.3333,0.096774194,0.0968,Volibear - Jung,33.33,Broad
Volibear,Panda,Jung,1,0,14,1.75,0.7778,193.12,5.92,2,1.32,4,-245,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung,0,Broad
Volibear,Kitzuo,Jung,1,0,12,0.63,0.3125,361.72,4.33,3,0.91,4,-1182,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung,0,Broad
Volibear,Infectrix,Jung,3,0,12.33,0.79,0.3502,162.69,4.18,3,1.08,5.67,-1284,31,13,2.384615385,0,0.096774194,0.0968,Volibear - Jung,0,Broad
Volibear,Hyami,Jung,1,0,13,1.4,0.7778,258.26,4.46,5,0.75,0,848,31,13,2.384615385,0,0.032258065,0.0323,Volibear - Jung,0,Broad
Wukong,MikeYeung,Jung,2,1,14.5,6.75,0.7244,279.3,4.92,1.5,1.23,10,-97.5,7,4,1.75,1,0.285714286,0.2857,Wukong - Jung,100,Medium
Wukong,Siddywiddy,Jung,2,0.5,12,2.57,0.7105,363.02,5.22,34.5,0.93,0,-648,7,4,1.75,0.5,0.285714286,0.2857,Wukong - Jung,50,Medium
Wukong,Rosethorn,Jung,2,0,15,1.79,0.7292,284.21,3.95,1.5,0.87,5,-1483.5,7,4,1.75,0,0.285714286,0.2857,Wukong - Jung,0,Medium
Wukong,Infectrix,Jung,1,0,13,1,0.6667,229.12,4.29,5,0.77,4,-1930,7,4,1.75,0,0.142857143,0.1429,Wukong - Jung,0,Broad
Xin Zhao,Zile,Jung,2,0.5,10.5,1.54,0.7758,426.12,4.4,2,0.94,4,150,4,2,2,0.5,0.5,0.5,Xin Zhao - Jung,50,Medium
Xin Zhao,Hyami,Jung,2,0.5,13,2.89,0.7222,432.5,5.18,1.5,1.37,11,-418,4,2,2,0.5,0.5,0.5,Xin Zhao - Jung,50,Medium
Zac,Seoksang,Jung,1,1,15,4.5,0.36,196.73,5.96,3,1.79,16,-873,8,4,2,1,0.125,0.125,Zac - Jung,100,Broad
Zac,Zile,Jung,3,0.6667,15.33,4.82,0.7142,427.52,5.32,5,1.31,6.67,-16,8,4,2,0.6667,0.375,0.375,Zac - Jung,66.67,Medium
Zac,Jason Jg,Jung,3,0.6667,14,5,0.7821,398.76,4.42,1.67,1.15,6.33,-324.67,8,4,2,0.6667,0.375,0.375,Zac - Jung,66.67,Medium
Zac,Siddywiddy,Jung,1,0,11,1.88,0.7143,358.08,2.9,0,1.3,0,-2034,8,4,2,0,0.125,0.125,Zac - Jung,0,Broad
Akali,KP Freeze,Mid,1,1,18,3.4,0.6296,763.39,8.1,70,0.61,4,1160,6,6,1,1,0.166666667,0.1667,Akali - Mid,100,Broad
Akali,CommandAttack,Mid,1,1,15,4,0.3636,294.92,6.15,53,1.07,0,-712,6,6,1,1,0.166666667,0.1667,Akali - Mid,100,Broad
Akali,Young,Mid,1,0,16,1.3,0.5,599.41,5.52,74,0.78,0,746,6,6,1,0,0.166666667,0.1667,Akali - Mid,0,Broad
Akali,Strompest,Mid,1,0,14,2.4,0.8571,542.9,7.66,71,0.93,0,-371,6,6,1,0,0.166666667,0.1667,Akali - Mid,0,Broad
Akali,Slooshi,Mid,1,0,17,2,0.4615,375.16,8.1,79,0.94,4,-355,6,6,1,0,0.166666667,0.1667,Akali - Mid,0,Broad
Akali,Eclipse,Mid,1,0,14,1.5,0.5,436.91,7.25,76,1.17,4,-156,6,6,1,0,0.166666667,0.1667,Akali - Mid,0,Broad
Aurelion Sol,AlwaysPlanAhea,Mid,15,0.8,16,5.77,0.6285,656.15,8.8,80.73,1.09,1.87,-165,15,1,15,0.8,1,1,Aurelion Sol - Mid,80,Narrow
Azir,Sudzzi,Mid,4,1,16.25,7.29,0.6185,548.36,8.9,83,0.98,4,-29.5,119,21,5.666666667,1,0.033613445,0.0336,Azir - Mid,100,Broad
Azir,CommandAttack,Mid,4,0.75,16,2.83,0.4915,505.54,7.91,72.75,1.36,2.75,110.75,119,21,5.666666667,0.75,0.033613445,0.0336,Azir - Mid,75,Broad
Azir,5Fire,Mid,4,0.75,15,3.46,0.5946,560.01,8.66,74,1.18,6.5,71.75,119,21,5.666666667,0.75,0.033613445,0.0336,Azir - Mid,75,Broad
Azir,Robbybob,Mid,6,0.6667,15.83,2.87,0.639,603.96,7.88,76.17,0.77,2,-75.83,119,21,5.666666667,0.6667,0.050420168,0.0504,Azir - Mid,66.67,Broad
Azir,Copy,Mid,3,0.6667,16.67,2.09,0.4971,454.65,9.02,87.33,1.27,3,411,119,21,5.666666667,0.6667,0.025210084,0.0252,Azir - Mid,66.67,Broad
Azir,HighKeySavage,Mid,11,0.6364,15.09,3.27,0.4985,486.54,8.27,80.64,0.85,3.36,165.18,119,21,5.666666667,0.6364,0.092436975,0.0924,Azir - Mid,63.64,Broad
Azir,Wolfe,Mid,13,0.6154,15.85,3.32,0.5558,492.84,8.15,81.62,1.03,2.77,-172.46,119,21,5.666666667,0.6154,0.109243697,0.1092,Azir - Mid,61.54,Broad
Azir,Dziarmaga,Mid,5,0.6,14.6,4.18,0.4941,438.62,7.49,66.8,0.83,3.2,-194.8,119,21,5.666666667,0.6,0.042016807,0.042,Azir - Mid,60,Broad
Azir,KP Freeze,Mid,25,0.56,15.4,3.23,0.5287,640.89,8.35,81.6,1.07,3.2,494.76,119,21,5.666666667,0.56,0.210084034,0.2101,Azir - Mid,56,Medium
Azir,Rovex,Mid,4,0.5,15,2,0.5202,485.33,7.73,84.25,0.67,0.75,360.5,119,21,5.666666667,0.5,0.033613445,0.0336,Azir - Mid,50,Broad
Azir,Enigma,Mid,4,0.5,14.75,1.6,0.2695,384.26,7.45,86,0.93,0,-279.75,119,21,5.666666667,0.5,0.033613445,0.0336,Azir - Mid,50,Broad
Azir,Eclipse,Mid,4,0.5,15.5,4.15,0.5905,686.3,7.32,80.75,0.96,3.75,-269.5,119,21,5.666666667,0.5,0.033613445,0.0336,Azir - Mid,50,Broad
Azir,Young,Mid,9,0.2222,16.89,2.88,0.6479,562.8,9.09,88.78,1.06,3.11,383.22,119,21,5.666666667,0.2222,0.075630252,0.0756,Azir - Mid,22.22,Broad
Azir,Yeonbee,Mid,5,0.2,14.6,1.6,0.5216,561.18,8.04,76.8,0.9,1.8,-95.2,119,21,5.666666667,0.2,0.042016807,0.042,Azir - Mid,20,Broad
Azir,Spirax,Mid,9,0.1111,14.11,2.96,0.6429,486.26,8.72,88.44,0.91,2.67,203.56,119,21,5.666666667,0.1111,0.075630252,0.0756,Azir - Mid,11.11,Broad
Azir,Strompest,Mid,3,0,13.67,1.08,0.5607,466.86,7.97,77.67,0.86,0,-187.33,119,21,5.666666667,0,0.025210084,0.0252,Azir - Mid,0,Broad
Azir,Seranok,Mid,1,0,14,1.5,0.5,723.64,9.07,87,0.88,0,1439,119,21,5.666666667,0,0.008403361,0.0084,Azir - Mid,0,Broad
Azir,MasterOfShuriken,Mid,2,0,12.5,1,0.5417,388.26,7.12,72.5,0.7,0,112.5,119,21,5.666666667,0,0.016806723,0.0168,Azir - Mid,0,Broad
Azir,Busioc,Mid,1,0,18,2.13,0.5667,1046.64,6.84,69,1.08,0,281,119,21,5.666666667,0,0.008403361,0.0084,Azir - Mid,0,Broad
Azir,Body These Fools,Mid,1,0,17,3,0.6316,1039.12,9.92,82,0.9,0,-1342,119,21,5.666666667,0,0.008403361,0.0084,Azir - Mid,0,Broad
Azir,Aspe?t,Mid,1,0,13,2.5,0.8333,273.53,8.03,74,0.85,0,-1337,119,21,5.666666667,0,0.008403361,0.0084,Azir - Mid,0,Broad
Cassiopeia,Sudzzi,Mid,1,1,17,5,0.5882,431.76,7.96,86,0.94,4,919,26,12,2.166666667,1,0.038461538,0.0385,Cassiopeia - Mid,100,Broad
Cassiopeia,Rovex,Mid,1,1,16,4.67,0.56,857.41,9.26,88,0.67,0,587,26,12,2.166666667,1,0.038461538,0.0385,Cassiopeia - Mid,100,Broad
Cassiopeia,HighKeySavage,Mid,1,1,12,3.33,0.3125,408.55,7.07,70,0.83,3,-1801,26,12,2.166666667,1,0.038461538,0.0385,Cassiopeia - Mid,100,Broad
Cassiopeia,Busioc,Mid,1,1,16,4.67,0.5185,630.24,6.02,64,0.92,4,-335,26,12,2.166666667,1,0.038461538,0.0385,Cassiopeia - Mid,100,Broad
Cassiopeia,CommandAttack,Mid,4,0.75,15.25,4.21,0.6189,536,8.24,76.5,1.05,7.25,-49.25,26,12,2.166666667,0.75,0.153846154,0.1538,Cassiopeia - Mid,75,Broad
Cassiopeia,Robbybob,Mid,2,0.5,16.5,2.13,0.57,468.37,8.96,79,0.7,4,-552.5,26,12,2.166666667,0.5,0.076923077,0.0769,Cassiopeia - Mid,50,Broad
Cassiopeia,Strompest,Mid,10,0.4,16,2.35,0.602,627.86,8.43,78.8,1,5.1,-281.3,26,12,2.166666667,0.4,0.384615385,0.3846,Cassiopeia - Mid,40,Medium
Cassiopeia,Enigma,Mid,2,0,12.5,1.3,0.4479,404.41,7.49,78,0.88,2,-87.5,26,12,2.166666667,0,0.076923077,0.0769,Cassiopeia - Mid,0,Broad
Cassiopeia,Eclipse,Mid,1,0,13,1,0.6875,396.21,3.53,4,1.12,5,-2696,26,12,2.166666667,0,0.038461538,0.0385,Cassiopeia - Mid,0,Broad
Cassiopeia,Dziarmaga,Mid,1,0,10,0.43,0.375,201.09,6.06,56,0.43,0,-2930,26,12,2.166666667,0,0.038461538,0.0385,Cassiopeia - Mid,0,Broad
Cassiopeia,Aspe?t,Mid,1,0,14,1,0.8,375.53,8.63,84,0.67,0,-1116,26,12,2.166666667,0,0.038461538,0.0385,Cassiopeia - Mid,0,Broad
Cassiopeia,AlwaysPlanAhea,Mid,1,0,16,1.25,0.8333,451.16,9.17,99,1.12,0,451,26,12,2.166666667,0,0.038461538,0.0385,Cassiopeia - Mid,0,Broad
Corki,Young,Mid,4,0.75,16,3.4,0.4083,516.52,8.93,88,0.58,1.5,-23,57,17,3.352941176,0.75,0.070175439,0.0702,Corki - Mid,75,Broad
Corki,Yeonbee,Mid,4,0.75,16.75,4.5,0.6723,806.94,9.16,84.75,1.31,8.5,83,57,17,3.352941176,0.75,0.070175439,0.0702,Corki - Mid,75,Broad
Corki,Sudzzi,Mid,4,0.75,17,6.42,0.666,1031.75,8.31,80.25,1.53,5.25,-14.75,57,17,3.352941176,0.75,0.070175439,0.0702,Corki - Mid,75,Broad
Corki,Copy,Mid,4,0.75,14.25,4.3,0.6618,744.42,8.64,85.75,1.06,3,259.25,57,17,3.352941176,0.75,0.070175439,0.0702,Corki - Mid,75,Broad
Corki,5Fire,Mid,3,0.6667,16,2.9,0.6776,743.01,8.67,83,1.09,3.67,1461.67,57,17,3.352941176,0.6667,0.052631579,0.0526,Corki - Mid,66.67,Broad
Corki,Strompest,Mid,2,0.5,15,1.88,0.6158,552.12,9.26,83.5,0.75,6.5,290.5,57,17,3.352941176,0.5,0.035087719,0.0351,Corki - Mid,50,Broad
Corki,Robbybob,Mid,4,0.5,16,3.13,0.6181,806.05,8.06,80.75,0.89,2,-261,57,17,3.352941176,0.5,0.070175439,0.0702,Corki - Mid,50,Broad
Corki,Enigma,Mid,2,0.5,16,2.5,0.4808,522.85,7.57,80,0.94,0,593.5,57,17,3.352941176,0.5,0.035087719,0.0351,Corki - Mid,50,Broad
Corki,Spirax,Mid,7,0.4286,15,3.2,0.6968,681.2,8.09,75.14,1,4,-404.57,57,17,3.352941176,0.4286,0.122807018,0.1228,Corki - Mid,42.86,Broad
Corki,KP Freeze,Mid,3,0.3333,14.67,3.5,0.5929,763.71,7.68,85.33,1.09,0,190.67,57,17,3.352941176,0.3333,0.052631579,0.0526,Corki - Mid,33.33,Broad
Corki,Busioc,Mid,5,0.2,15,3.77,0.6281,664.73,7.7,72.2,0.85,1.6,-293.2,57,17,3.352941176,0.2,0.087719298,0.0877,Corki - Mid,20,Broad
Corki,Dziarmaga,Mid,9,0.1111,14.44,2.2,0.7174,717.44,7.29,70.22,0.63,1.67,-287.89,57,17,3.352941176,0.1111,0.157894737,0.1579,Corki - Mid,11.11,Broad
Corki,Slooshi,Mid,1,0,15,2.2,0.6111,804.25,8.62,78,0.78,0,-712,57,17,3.352941176,0,0.01754386,0.0175,Corki - Mid,0,Broad
Corki,Eclipse,Mid,1,0,14,1.6,0.6154,514.14,6.25,74,0.84,0,-122,57,17,3.352941176,0,0.01754386,0.0175,Corki - Mid,0,Broad
Corki,CptShrimps,Mid,2,0,12.5,0.83,0.4167,356.62,8.28,74.5,0.63,0,-740.5,57,17,3.352941176,0,0.035087719,0.0351,Corki - Mid,0,Broad
Corki,Body These Fools,Mid,1,0,14,4,0.8571,631.83,8.1,87,0.55,0,108,57,17,3.352941176,0,0.01754386,0.0175,Corki - Mid,0,Broad
Corki,BEACHDAYEVERYDAY,Mid,1,0,14,2.75,0.6111,670.65,6.54,72,1.04,0,-1469,57,17,3.352941176,0,0.01754386,0.0175,Corki - Mid,0,Broad
Diana,Yeonbee,Mid,2,1,15.5,4.17,0.613,447.99,9.27,83,1.16,11.5,453,3,2,1.5,1,0.666666667,0.6667,Diana - Mid,100,Narrow
Diana,Eclipse,Mid,1,1,15,16,0.5333,1153.08,8.4,72,0.7,25,1946,3,2,1.5,1,0.333333333,0.3333,Diana - Mid,100,Medium
Draven,CptShrimps,Mid,1,0,13,2,0.8,382.67,6.61,71,0.93,0,1551,1,1,1,0,1,1,Draven - Mid,0,Narrow
