Champion,player,position,games,Win_perc,Champion_Level,KDA,KPAR,DPM,CSPM,CS_at_10,Vision_Score_PM,Enemy_JG_CS,Lane_dif_10,games_total,unique_players,avg_game,wr_round,pick_prop,pick_prop_round,champ_role
Miss Fortune,Str1fe,ADC,1,0,9,0.5,0.5,389.2,6.91,83,0.19,0,-521,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,Spider Queen,ADC,3,0,15.33,3.55,0.7821,546.08,7.94,78.33,1.14,0,755.33,57,24,2.375,0,0.052631579,0.0526,Miss Fortune - ADC
Miss Fortune,Shoryu,ADC,1,0,12,1,0.375,250.96,7.82,73,0.94,0,-1017,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,PK1,ADC,1,0,13,1.67,0.5,405.86,8.56,83,0.94,0,-108,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,Nightstar,ADC,2,0,12.5,1.25,0.2917,275.17,9.49,81.5,0.73,0,-145.5,57,24,2.375,0,0.035087719,0.0351,Miss Fortune - ADC
Miss Fortune,Lobozz,ADC,1,0,12,0.67,0.3333,362.95,6.62,60,0.46,2,997,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,King Kongzhi,ADC,1,0,12,1,0.6,342.66,7.61,65,0.53,0,-412,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,DeadlyTwitches,ADC,1,0,16,1.67,0.5556,590.35,9.82,93,0.94,4,346,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Miss Fortune,DanielRMC,ADC,1,0,7,0,0,200.42,7.09,69,0.53,0,-1291,57,24,2.375,0,0.01754386,0.0175,Miss Fortune - ADC
Morgana,Seangravesgod,ADC,1,1,13,7.5,0.5357,230.38,1.35,16,2.82,0,-1526,1,1,1,1,1,1,Morgana - ADC
Nautilus,Spawn,ADC,1,0,12,0.78,0.5,203.29,1.05,10,2,0,-2539,1,1,1,0,1,1,Nautilus - ADC
Neeko,Meech,ADC,1,1,14,5,0.5769,798.12,6.37,69,0.6,4,1281,3,2,1.5,1,0.333333333,0.3333,Neeko - ADC
Neeko,Lobozz,ADC,2,0.5,12,6.67,0.4333,425.31,6.94,62,0.83,0,217.5,3,2,1.5,0.5,0.666666667,0.6667,Neeko - ADC
Orianna,Seangravesgod,ADC,1,1,14,12,0.5714,685.55,8.06,77,1.23,9,1459,1,1,1,1,1,1,Orianna - ADC
Rumble,Disconnector,ADC,5,0.4,12.4,2.86,0.6728,603.46,5.93,64,0.76,0.6,-1069.4,5,1,5,0.4,1,1,Rumble - ADC
Senna,Value,ADC,3,1,13.67,52,0.8239,351.73,1.9,6,2.19,0,-1003.33,46,14,3.285714286,1,0.065217391,0.0652,Senna - ADC
Senna,Yeon,ADC,8,0.875,12.38,5.3,0.679,347.47,1.21,5.25,2.26,0.5,-1180.25,46,14,3.285714286,0.875,0.173913043,0.1739,Senna - ADC
Senna,Lobozz,ADC,6,0.8333,14.17,5.2,0.659,482.08,5.92,68.67,0.73,1.17,255.33,46,14,3.285714286,0.8333,0.130434783,0.1304,Senna - ADC
Senna,Rapidx,ADC,3,0.6667,10,4.4,0.6064,355.43,1.04,5.67,1.42,0.33,-1367.67,46,14,3.285714286,0.6667,0.065217391,0.0652,Senna - ADC
Senna,Meech,ADC,5,0.6,13.2,4.15,0.7033,650.13,1.3,3.6,2.05,0,-1206.8,46,14,3.285714286,0.6,0.108695652,0.1087,Senna - ADC
Senna,TiaxWillRuleAll,ADC,4,0.5,11.25,4.89,0.6517,375.22,1.58,8.5,1.86,1.25,-750.75,46,14,3.285714286,0.5,0.086956522,0.087,Senna - ADC
Senna,EvanRL,ADC,2,0.5,11,4.5,0.5978,292.55,1.02,2,1.73,2,-1400,46,14,3.285714286,0.5,0.043478261,0.0435,Senna - ADC
Senna,Acilion,ADC,2,0.5,13,5.14,0.8157,407.4,1.47,7.5,2.58,0,-2642,46,14,3.285714286,0.5,0.043478261,0.0435,Senna - ADC
Senna,Spider Queen,ADC,6,0.1667,11.83,3.67,0.7016,403.69,1.17,6.83,2.11,0.33,-2069.33,46,14,3.285714286,0.1667,0.130434783,0.1304,Senna - ADC
Senna,Vilas,ADC,1,0,11,0.38,0.3333,207.22,2.41,9,1.52,0,-3334,46,14,3.285714286,0,0.02173913,0.0217,Senna - ADC
Senna,Shoryu,ADC,1,0,13,1.5,0.5,437.33,0.56,4,0.84,0,-3241,46,14,3.285714286,0,0.02173913,0.0217,Senna - ADC
Senna,Disconnector,ADC,1,0,15,4,0.75,825.6,1.76,12,1.68,4,-650,46,14,3.285714286,0,0.02173913,0.0217,Senna - ADC
Senna,DanielRMC,ADC,2,0,10.5,2,0.6167,307.62,5.98,70,0.72,0,-682.5,46,14,3.285714286,0,0.043478261,0.0435,Senna - ADC
Senna,Andybendy,ADC,2,0,13.5,2.33,0.6771,566.07,3.76,46,1.38,0,-516,46,14,3.285714286,0,0.043478261,0.0435,Senna - ADC
Sivir,Lobozz,ADC,1,1,10,12,0.5217,615.77,7.35,67,0.31,0,-587,14,11,1.272727273,1,0.071428571,0.0714,Sivir - ADC
Sivir,Disconnector,ADC,1,1,18,4.2,0.5676,1394.74,10.45,74,1,0,462,14,11,1.272727273,1,0.071428571,0.0714,Sivir - ADC
Sivir,TiaxWillRuleAll,ADC,2,0.5,15,3.71,0.6111,724.56,9.72,69.5,1.19,1.5,-1225.5,14,11,1.272727273,0.5,0.142857143,0.1429,Sivir - ADC
Sivir,Seangravesgod,ADC,2,0.5,15.5,5.4,0.6872,385.93,9.09,81.5,0.81,4,9,14,11,1.272727273,0.5,0.142857143,0.1429,Sivir - ADC
Sivir,EvanRL,ADC,2,0.5,14.5,3.67,0.6307,506.68,9.49,87.5,0.99,2,27.5,14,11,1.272727273,0.5,0.142857143,0.1429,Sivir - ADC
Sivir,Wixxi,ADC,1,0,15,3.33,0.8333,920.2,9.41,67,1,0,-845,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Sivir,Vilas,ADC,1,0,13,1.2,0.6667,426.1,9.13,81,0.57,0,-49,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Sivir,Value,ADC,1,0,12,0.5,0.4444,184.84,7.84,81,0.83,0,-1053,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Sivir,Str1fe,ADC,1,0,18,4,0.6957,697.39,8.14,55,1.01,0,-553,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Sivir,Dog2,ADC,1,0,16,3,0.5455,494.68,10.78,90,0.76,0,143,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Sivir,DanielRMC,ADC,1,0,13,1.6,1,332.53,8.74,63,0.58,0,-1456,14,11,1.272727273,0,0.071428571,0.0714,Sivir - ADC
Soraka,DanielRMC,ADC,2,0.5,13.5,7,0.7067,306.27,5.43,68.5,1.18,0,325,3,2,1.5,0.5,0.666666667,0.6667,Soraka - ADC
Soraka,Dog2,ADC,1,0,15,7,0.5385,145.11,5.37,65,0.76,0,-111,3,2,1.5,0,0.333333333,0.3333,Soraka - ADC
Syndra,Str1fe,ADC,1,1,17,3.33,0.8696,727.08,8.51,84,0.6,4,2569,15,12,1.25,1,0.066666667,0.0667,Syndra - ADC
Syndra,Spawn,ADC,2,1,15,7.5,0.5259,749.46,8.69,77,0.64,3,764.5,15,12,1.25,1,0.133333333,0.1333,Syndra - ADC
Syndra,Rapidx,ADC,2,1,13.5,2.33,0.3767,338.4,7.14,72.5,0.62,2,-942.5,15,12,1.25,1,0.133333333,0.1333,Syndra - ADC
Syndra,Meech,ADC,1,1,15,15,0.7895,724.88,10.01,82,0.86,2,3455,15,12,1.25,1,0.066666667,0.0667,Syndra - ADC
Syndra,EvanRL,ADC,1,1,17,8.5,0.6538,646.07,8.04,82,1.21,6,-442,15,12,1.25,1,0.066666667,0.0667,Syndra - ADC
Syndra,Yeon,ADC,1,0,15,5.33,0.7619,1030.24,8.21,87,1.2,0,965,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Syndra,Wixxi,ADC,2,0,13.5,2.14,0.5143,532.77,7.62,86,0.95,0,562,15,12,1.25,0,0.133333333,0.1333,Syndra - ADC
Syndra,Vex,ADC,1,0,15,1,0.2353,299.03,8.51,80,0.34,0,-129,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Syndra,Shoryu,ADC,1,0,17,0.6,0.6,276.35,10.15,90,1.67,0,859,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Syndra,Disconnector,ADC,1,0,8,0,0,144.55,6.63,60,0.62,0,-4045,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Syndra,DanielRMC,ADC,1,0,14,5,0.6522,689.81,7.01,63,0.75,0,986,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Syndra,Andybendy,ADC,1,0,11,1.5,0.5,205.52,6.61,77,0.79,0,355,15,12,1.25,0,0.066666667,0.0667,Syndra - ADC
Tristana,EvanRL,ADC,1,1,15,7.5,0.7143,465.86,7.54,89,0.75,8,2204,21,6,3.5,1,0.047619048,0.0476,Tristana - ADC
Tristana,TiaxWillRuleAll,ADC,8,0.75,15.5,8.21,0.7243,737.33,8.41,71.75,0.97,4.25,523.38,21,6,3.5,0.75,0.380952381,0.381,Tristana - ADC
Tristana,Swiftah,ADC,3,0.3333,12,1.21,0.4287,326.98,7.7,84,0.89,0.33,841.67,21,6,3.5,0.3333,0.142857143,0.1429,Tristana - ADC
Tristana,Lobozz,ADC,4,0.25,10.25,1.63,0.5885,391.06,7.62,69.75,0.93,4,-240.75,21,6,3.5,0.25,0.19047619,0.1905,Tristana - ADC
Tristana,Spider Queen,ADC,2,0,15.5,3.88,0.7832,617.36,8.75,66.5,0.91,0,-582.5,21,6,3.5,0,0.095238095,0.0952,Tristana - ADC
Tristana,DanielRMC,ADC,3,0,12.67,1.46,0.6368,418.29,7.59,74.67,0.79,1,1077,21,6,3.5,0,0.142857143,0.1429,Tristana - ADC
Twitch,Andybendy,ADC,2,1,14.5,3.5,0.5081,669.07,5.42,61,1.54,3,84,11,4,2.75,1,0.181818182,0.1818,Twitch - ADC
Twitch,Seangravesgod,ADC,5,0.8,14.4,3.76,0.7449,592.81,7.43,64.8,0.86,0,-489,11,4,2.75,0.8,0.454545455,0.4545,Twitch - ADC
Twitch,Meech,ADC,3,0.3333,12.33,3.25,0.6475,719.27,6.67,56.67,0.51,3,-698.33,11,4,2.75,0.3333,0.272727273,0.2727,Twitch - ADC
Twitch,Wixxi,ADC,1,0,14,2,0.625,558.6,7.33,67,0.94,0,-3270,11,4,2.75,0,0.090909091,0.0909,Twitch - ADC
Varus,Yeon,ADC,3,1,15.67,13.33,0.6794,703.1,8.51,73.33,1.17,1.67,363.67,69,20,3.45,1,0.043478261,0.0435,Varus - ADC
Varus,PK1,ADC,1,1,17,4.25,0.7727,817.42,8.63,76,0.7,8,1116,69,20,3.45,1,0.014492754,0.0145,Varus - ADC
Varus,Meech,ADC,2,1,15,6.43,0.6343,805.28,8.06,76,1.24,4,1182.5,69,20,3.45,1,0.028985507,0.029,Varus - ADC
Varus,Andybendy,ADC,2,1,12.5,12,0.6051,714.02,8.69,74.5,1.17,2,650.5,69,20,3.45,1,0.028985507,0.029,Varus - ADC
Varus,Spider Queen,ADC,5,0.8,13.4,4.92,0.4992,647.2,7.72,74.2,1.27,1.4,489.4,69,20,3.45,0.8,0.072463768,0.0725,Varus - ADC
Varus,EvanRL,ADC,8,0.75,14.25,5.17,0.6332,660.64,8.65,79.63,1.36,2.13,555.75,69,20,3.45,0.75,0.115942029,0.1159,Varus - ADC
Varus,TiaxWillRuleAll,ADC,3,0.6667,12.67,5.17,0.7525,591.54,7.82,71.33,1.05,1.33,131.67,69,20,3.45,0.6667,0.043478261,0.0435,Varus - ADC
Varus,Lobozz,ADC,7,0.5714,13.43,3.14,0.5203,533.22,7.9,76,1.18,1.14,387.57,69,20,3.45,0.5714,0.101449275,0.1014,Varus - ADC
Varus,Disconnector,ADC,2,0.5,14,3.83,0.5504,774.19,7.86,82.5,1.53,4,1052,69,20,3.45,0.5,0.028985507,0.029,Varus - ADC
Varus,Acilion,ADC,2,0.5,14.5,5.4,0.7028,825.92,8.47,72.5,1.47,3.5,-1130.5,69,20,3.45,0.5,0.028985507,0.029,Varus - ADC
Varus,Value,ADC,7,0.4286,15.29,3.64,0.661,649.33,8.89,80.57,1.32,1.43,565.71,69,20,3.45,0.4286,0.101449275,0.1014,Varus - ADC
Varus,Spawn,ADC,10,0.2,14.6,2.21,0.5423,577.19,8.05,76.4,1.09,2.1,-198.9,69,20,3.45,0.2,0.144927536,0.1449,Varus - ADC
Varus,Wixxi,ADC,4,0,13,2,0.5882,586.94,7.72,76,0.84,0,-417,69,20,3.45,0,0.057971014,0.058,Varus - ADC
Varus,Vilas,ADC,1,0,15,0.38,0.3333,546.14,8.51,63,1.95,0,98,69,20,3.45,0,0.014492754,0.0145,Varus - ADC
Varus,Swiftah,ADC,2,0,13,2.3,0.5417,779.67,7.24,73.5,1.31,2.5,-1117,69,20,3.45,0,0.028985507,0.029,Varus - ADC
Varus,Shoryu,ADC,1,0,14,2,0.6667,629.88,8.02,79,1.03,4,2535,69,20,3.45,0,0.014492754,0.0145,Varus - ADC
Varus,Rapidx,ADC,3,0,13.33,1.63,0.542,648.73,7.02,74.33,0.92,1.33,-0.33,69,20,3.45,0,0.043478261,0.0435,Varus - ADC
Varus,Nightstar,ADC,2,0,12.5,1.88,0.6833,526.84,8.28,75,1.19,0,3153,69,20,3.45,0,0.028985507,0.029,Varus - ADC
Varus,King Kongzhi,ADC,1,0,11,0.5,0.4,219.84,5.71,50,0.85,0,-1879,69,20,3.45,0,0.014492754,0.0145,Varus - ADC
Varus,Dog2,ADC,3,0,14,1.73,0.6902,600.75,8.7,81.67,1.16,0,-465.67,69,20,3.45,0,0.043478261,0.0435,Varus - ADC
Vayne,Wixxi,ADC,1,1,16,6.67,0.5556,1056.02,7.33,65,1.66,0,299,16,11,1.454545455,1,0.0625,0.0625,Vayne - ADC
Vayne,TiaxWillRuleAll,ADC,1,1,16,4.33,0.8125,626.04,8.13,78,1.02,2,1086,16,11,1.454545455,1,0.0625,0.0625,Vayne - ADC
Vayne,Seangravesgod,ADC,1,1,17,7.5,0.6522,557.2,7.54,76,1.02,4,-497,16,11,1.454545455,1,0.0625,0.0625,Vayne - ADC
Vayne,EvanRL,ADC,1,1,13,6.5,0.4815,478.87,6.92,73,0.76,0,762,16,11,1.454545455,1,0.0625,0.0625,Vayne - ADC
Vayne,Lobozz,ADC,2,0.5,12.5,2.13,0.3694,452.07,7.18,68.5,0.44,5.5,-1044.5,16,11,1.454545455,0.5,0.125,0.125,Vayne - ADC
Vayne,Value,ADC,2,0,14,1.08,0.4608,477.28,7.67,71,1.23,0,-1657.5,16,11,1.454545455,0,0.125,0.125,Vayne - ADC
Vayne,Str1fe,ADC,1,0,11,2.5,0.7143,400.71,7.49,79,0.85,0,-962,16,11,1.454545455,0,0.0625,0.0625,Vayne - ADC
Vayne,Spawn,ADC,1,0,13,1.33,0.5714,511.44,5.74,76,0.85,0,-192,16,11,1.454545455,0,0.0625,0.0625,Vayne - ADC
Vayne,Meech,ADC,3,0,13.67,2.62,0.7332,610.62,8.03,60,0.82,0,-863.67,16,11,1.454545455,0,0.1875,0.1875,Vayne - ADC
Vayne,Dog2,ADC,2,0,15,2.57,0.6158,421.9,8.56,73,0.8,5.5,-1151.5,16,11,1.454545455,0,0.125,0.125,Vayne - ADC
Vayne,DanielRMC,ADC,1,0,12,2,0.5,365.69,7.62,72,1.06,0,-1358,16,11,1.454545455,0,0.0625,0.0625,Vayne - ADC
Veigar,DanielRMC,ADC,3,0.3333,14.67,1.27,0.5876,564.76,5.29,63.67,0.73,2,-995.33,3,1,3,0.3333,1,1,Veigar - ADC
VelKoz,Lobozz,ADC,1,1,13,3.75,0.4412,561,5.25,68,0.84,0,57,1,1,1,1,1,1,VelKoz - ADC
Wukong,Dog2,ADC,6,0.3333,14,2.3,0.5605,415.45,6.67,62.33,0.76,0,-1046,8,2,4,0.3333,0.75,0.75,Wukong - ADC
Wukong,Andybendy,ADC,2,0,14,1.25,0.5,291.86,6.42,67,0.88,0,-623.5,8,2,4,0,0.25,0.25,Wukong - ADC
Xayah,EvanRL,ADC,2,1,14,2.33,0.3688,520.62,8.61,86,1.15,1.5,-145,15,7,2.142857143,1,0.133333333,0.1333,Xayah - ADC
Xayah,Andybendy,ADC,3,0.6667,14.67,5.43,0.7052,619.97,8.51,78.67,0.86,5.33,382,15,7,2.142857143,0.6667,0.2,0.2,Xayah - ADC
Xayah,Spider Queen,ADC,4,0.25,14.25,2.54,0.517,414.32,7.92,71.25,0.85,2,-297.75,15,7,2.142857143,0.25,0.266666667,0.2667,Xayah - ADC
Xayah,Wixxi,ADC,2,0,14.5,3.2,0.575,637.38,8.77,69.5,1.41,0,-289.5,15,7,2.142857143,0,0.133333333,0.1333,Xayah - ADC
Xayah,Swiftah,ADC,1,0,12,1.33,0.6667,585.4,7.71,76,1.02,0,-2671,15,7,2.142857143,0,0.066666667,0.0667,Xayah - ADC
Xayah,Meech,ADC,1,0,12,0.86,0.8571,512.65,7.08,77,0.35,0,-295,15,7,2.142857143,0,0.066666667,0.0667,Xayah - ADC
Xayah,Disconnector,ADC,2,0,13.5,1.8,0.75,691.92,8.02,74,0.82,0,-181.5,15,7,2.142857143,0,0.133333333,0.1333,Xayah - ADC
Yasuo,Spawn,ADC,1,1,16,6.75,0.75,586.55,7.55,52,1.09,4,126,6,6,1,1,0.166666667,0.1667,Yasuo - ADC
Yasuo,Value,ADC,1,0,13,1.4,0.7778,178.35,7.45,54,0.74,0,-1189,6,6,1,0,0.166666667,0.1667,Yasuo - ADC
Yasuo,Rapidx,ADC,1,0,13,2.67,0.7619,628.1,6.19,75,0.87,0,-389,6,6,1,0,0.166666667,0.1667,Yasuo - ADC
Yasuo,Dog2,ADC,1,0,13,0.33,0.2727,198.67,8.02,55,0.5,0,-2423,6,6,1,0,0.166666667,0.1667,Yasuo - ADC
Yasuo,Disconnector,ADC,1,0,9,1.2,0.6,531.62,5.79,51,0.31,0,-432,6,6,1,0,0.166666667,0.1667,Yasuo - ADC
Yasuo,Andybendy,ADC,1,0,13,1.8,0.6923,392.99,8.33,74,0.65,8,1664,6,6,1,0,0.166666667,0.1667,Yasuo - ADC
Ziggs,PK1,ADC,2,1,15,7.33,0.5369,581.09,8.57,82.5,1.04,2,1090,4,3,1.333333333,1,0.5,0.5,Ziggs - ADC
Ziggs,Dog2,ADC,1,1,15,2.75,0.5789,948.34,8.8,77,0.78,0,-468,4,3,1.333333333,1,0.25,0.25,Ziggs - ADC
Ziggs,Andybendy,ADC,1,0,13,0.63,0.3125,689.67,6.68,76,0.96,0,1201,4,3,1.333333333,0,0.25,0.25,Ziggs - ADC
